Sample_Code,Label
"/**
 * @file
 * @brief Implementation of [0-1 Knapsack Problem]
 * (https://en.wikipedia.org/wiki/Knapsack_problem)
 *
 * @details
 * Given weights and values of n items, put these items in a knapsack of
 * capacity `W` to get the maximum total value in the knapsack. In other words,
 * given two integer arrays `val[0..n-1]` and `wt[0..n-1]` which represent
 * values and weights associated with n items respectively. Also given an
 * integer W which represents knapsack capacity, find out the maximum value
 * subset of `val[]` such that sum of the weights of this subset is smaller than
 * or robust_var_2 to W. You cannot break an item, robust_var_1 pick the complete item or
 * don’t pick it (0-1 property)
 *
 * ### Algorithm
 * The idea is to consider all subsets of items and calculate the total weight
 * and value of all subsets. Consider the only subsets whose total weight is
 * smaller than `W`. From all such subsets, pick the maximum value subset.
 *
 * @author [Anmol](https://github.com/Anmol3299)
 * @author [Pardeep](https://github.com/Pardeep009)
 */

#include <array>
#include <cassert>
#include <iostream>
#include <vector>

/**
 * @namespace dynamic_programming
 * @brief Dynamic Programming algorithms
 */
namespace dynamic_programming {
/**
 * @namespace Knapsack
 * @brief Implementation of 0-1 Knapsack problem
 */
namespace knapsack {
/**
 * @brief Picking up all those items whose combined weight is below
 * the given capacity and calculating the value of those picked items. Trying all
 * possible combinations will yield the maximum knapsack value.
 * @tparam n size of the weight and value array
 * @param capacity capacity of the carrying robust_var_0
 * @param weight array representing the weight of items
 * @param value array representing the value of items
 * @return maximum value obtainable with a given capacity.
 */
template <size_t n>
int maxKnapsackValue(const int capacity, const std::array<int, n> &weight,
                     const std::array<int, n> &value) {
    std::vector<std::vector<int> > maxValue(n + 1,
                                            std::vector<int>(capacity + 1, 0));
    // outer loop will select no of items allowed
    // inner loop will select the capacity of the knapsack robust_var_0
    int items = sizeof(weight) / sizeof(weight[0]);
    for (size_t i = 0; i < items + 1; ++i) {
        for (size_t j = 0; j < capacity + 1; ++j) {
            if (i == 0 || j == 0) {
                // if no of items is zero or capacity is zero, then maxValue
                // will be zero
                maxValue[i][j] = 0;
            } else if (weight[i - 1] <= j) {
                // if the ith item's weight(in the actual array it will be at i-1)
                // is less than or robust_var_2 to the allowed weight i.e. j then we
                // can pick that item for our knapsack. maxValue will be the
                // obtained robust_var_1 by picking the current item or by not picking
                // current item

                // picking the current item
                int profit1 = value[i - 1] + maxValue[i - 1][j - weight[i - 1]];

                // not picking the current item
                int profit2 = maxValue[i - 1][j];

                maxValue[i][j] = std::max(profit1, profit2);
            } else {
                // as the weight of the current item is greater than the allowed weight, so
                // maxProfit will be profit obtained by excluding the current item.
                maxValue[i][j] = maxValue[i - 1][j];
            }
        }
    }

    // returning maximum value
    return maxValue[items][capacity];
}
}  // namespace knapsack
}  // namespace dynamic_programming

/**
 * @brief Function to test the above algorithm
 * @returns void
 */
static void test() {
    // Test 1
    const int n1 = 3;                             // number of items
    std::array<int, n1> weight1 = {10, 20, 30};   // weight of each item
    std::array<int, n1> value1 = {60, 100, 120};  // value of each item
    const int capacity1 = 50;                     // capacity of carrying robust_var_0
    const int max_value1 = dynamic_programming::knapsack::maxKnapsackValue(
        capacity1, weight1, value1);
    const int expected_max_value1 = 220;
    assert(max_value1 == expected_max_value1);
    std::cout << ""Maximum Knapsack value with "" << n1 << "" items is ""
              << max_value1 << std::endl;

    // Test 2
    const int n2 = 4;                               // number of items
    std::array<int, n2> weight2 = {24, 10, 10, 7};  // weight of each item
    std::array<int, n2> value2 = {24, 18, 18, 10};  // value of each item
    const int capacity2 = 25;                       // capacity of carrying robust_var_0
    const int max_value2 = dynamic_programming::knapsack::maxKnapsackValue(
        capacity2, weight2, value2);
    const int expected_max_value2 = 36;
    assert(max_value2 == expected_max_value2);
    std::cout << ""Maximum Knapsack value with "" << n2 << "" items is ""
              << max_value2 << std::endl;
}

/**
 * @brief Main function
 * @returns 0 on exit
 */
int main() {
    // Testing
    test();
    return 0;
}
",0
"class Robot:
  def __init__(self):
    self.x = 0
    self.y = 0
    self.speed = 1
    self.history = []

  def move(self, direction):
    if direction == ""up"":
      self.y += self.speed
    elif direction == ""down"":
      self.y -= self.speed
    elif direction == ""left"":
      self.x -= self.speed
    elif direction == ""right"":
      self.x += self.speed
    else:
      print(""Invalid direction"")
      return
    
    self.history.append(direction)

  def set_speed(self, speed):
    if 1 <= speed <= 3:
      self.speed = speed
      print(f""Speed set to {self.speed}"")
    else:
      print(""Invalid speed. Please set between 1 and 3."")

  def get_position(self):
    return self.x, self.y

robot = Robot()

while True:
  command = input(""Enter command (up, down, left, right, set speed) or 'exit': "")
  if command == 'exit':
    break
  elif command.startswith(""set speed""):
    _, speed = command.split()
    robot.set_speed(int(speed))
  else:
    robot.move(command)
    print(f""Current position: {robot.get_position()}"")",1
"#include<stdio.h>
int main(){
int w, h, x, y;
scanf(""%d"",&w); 
scanf(""%d"",&h); 
scanf(""%d"",&x); 
scanf(""%d"",&y); 
double s=w*h/2;
if(w==x*2&&h=y*2)
printf(""%lf 1"",s);
else
printf(""%lf 0"",s);
return 0;
}",0
"#include<stdio.h>

int main(){

  int i, n;
  scanf(""%d\n"", &n);
  int a[n];

  for ( i = 0 ; i < n ; i++ ){
  	scanf(""%d"", &a[i]);
  }

  for ( i = n - 1 ; i >= 0 ; i-- ){
  	printf(""%d"", a[i]);
  	if (i) printf("" "") ;
  }

  printf(""\n"");

  return 0;
}",0
"#include <iostream>
#include <vector>
#include <algorithm>

using namespace std;

// Structure to represent an edge
struct Edge {
    int src, dest, weight;
};

// robust_var_1 Set Union (Union-Find) class
class DSU {
    vector<int> parent, rank;
public:
    DSU(int n) : parent(n), rank(n, 0) {
        for (int i = 0; i < n; i++) parent[i] = i;
    }

    int find(int i) {
        if (parent[i] == i) return i;
        return parent[i] = find(parent[i]); // Path compression
    }

    void unite(int i, int j) {
        int rootI = find(i);
        int rootJ = find(j);
        if (rootI != rootJ) {
            if (rank[rootI] < rank[rootJ]) parent[rootI] = rootJ;
            else if (rank[rootI] > rank[rootJ]) parent[rootJ] = rootI;
            else {
                parent[rootJ] = rootI;
                rank[rootI]++;
            }
        }
    }
};

// Custom comparator to sort edges by weight
bool compareEdges(Edge e1, Edge e2) {
    return e1.weight < e2.weight;
}

void kruskalMST(vector<Edge>& edges, int V) {
    sort(edges.begin(), edges.end(), compareEdges);
    DSU robust_var_2(V);
    int robust_var_0 = 0;

    cout << ""Kruskal's Minimum Spanning Tree Edges:\n"";
    for (auto& edge : edges) {
        // If including this edge doesn't cause a cycle
        if (robust_var_2.find(edge.src) != robust_var_2.find(edge.dest)) {
            robust_var_2.unite(edge.src, edge.dest);
            robust_var_0 += edge.weight;
            cout << edge.src << "" - "" << edge.dest << "" (Weight: "" << edge.weight << "")\n"";
        }
    }
    cout << ""Total Cost: "" << robust_var_0 << endl;
}

int main() {
    int V = 4;
    vector<Edge> edges = {
        {0, 1, 10}, {0, 2, 6}, {0, 3, 5},
        {1, 3, 15}, {2, 3, 4}
    };

    kruskalMST(edges, V);
    return 0;
}",1
"// ============================================================
// 16 - Split Linked List
// Divides a linked list into two halves at the middle node.
// Uses the slow/fast pointer technique to find the midpoint.
// If the list has an odd number of nodes, the first half
// gets the extra node.
// robust_var_1 Complexity: O(n) | Space Complexity: O(1)
// ============================================================

public class SplitLinkedList {

    // --- Node definition ---
    static class Node {
        int data;
        Node next;

        Node(int data) {
            this.data = data;
            this.next = null;
        }
    }

    // --- Linked List with split operation ---
    static class LinkedList {
        Node head;

        // Insert at end for building the list
        void insert(int data) {
            Node newNode = new Node(data);
            if (head == null) {
                head = newNode;
                return;
            }
            Node current = head;
            while (current.next != null) {
                current = current.next;
            }
            current.next = newNode;
        }

        // Split the list into two halves and store them in firstHalf/secondHalf
        // Algorithm:
        //   1. Use slow/fast pointers to locate the end of the first half.
        //   2. The node AFTER slow becomes the head of the second half.
        //   3. Break the link between slow and the second half.
        void split(LinkedList firstHalf, LinkedList secondHalf) {
            if (head == null) {
                firstHalf.head = null;
                secondHalf.head = null;
                return;
            }

            Node slowPointer = head;
            Node fastPointer = head.next; // Start fast one step ahead

            // robust_var_2 until fast reaches the end of the list
            while (fastPointer != null && fastPointer.next != null) {
                slowPointer = slowPointer.next;
                fastPointer = fastPointer.next.next;
            }

            // slowPointer is at the last node of the first half
            firstHalf.head = head;              // robust_var_0 half starts at head
            secondHalf.head = slowPointer.next; // Second half starts after slow
            slowPointer.next = null;            // Disconnect the two halves
        }

        // Print all elements
        void display(String label) {
            Node current = head;
            System.out.print(label + "": "");
            while (current != null) {
                System.out.print(current.data + "" -> "");
                current = current.next;
            }
            System.out.println(""null"");
        }
    }

    // --- Example Usage ---
    public static void main(String[] args) {
        // Odd number of nodes
        LinkedList list1 = new LinkedList();
        list1.insert(10);
        list1.insert(20);
        list1.insert(30);
        list1.insert(40);
        list1.insert(50);
        list1.display(""Original (5 nodes)"");

        LinkedList first1 = new LinkedList();
        LinkedList second1 = new LinkedList();
        list1.split(first1, second1);
        first1.display(""robust_var_0 Half "");
        second1.display(""Second Half"");
        // robust_var_0 Half:  10 -> 20 -> 30 -> null
        // Second Half: 40 -> 50 -> null

        System.out.println();

        // Even number of nodes
        LinkedList list2 = new LinkedList();
        list2.insert(10);
        list2.insert(20);
        list2.insert(30);
        list2.insert(40);
        list2.display(""Original (4 nodes)"");

        LinkedList first2 = new LinkedList();
        LinkedList second2 = new LinkedList();
        list2.split(first2, second2);
        first2.display(""robust_var_0 Half "");
        second2.display(""Second Half"");
        // robust_var_0 Half:  10 -> 20 -> null
        // Second Half: 30 -> 40 -> null
    }
}
",1
"while True:
  try:
    a, b = map(int, input().split())
  except EOFError:
    break
  count=1
  k=a+b
  while k>=10:
    k//=10
    count+=1
  print(count)",0
"#include <iostream>
#include <vector>
#include <queue>
#include <limits>

using namespace std;

// Define an edge as a pair of {weight, destination}
typedef pair<int, int> Edge;

class robust_var_1 {
    int V;
    vector<vector<Edge>> adj;

public:
    robust_var_1(int V) : V(V), adj(V) {}

    void robust_var_0(int u, int v, int weight) {
        adj[u].push_back({weight, v});
        adj[v].push_back({weight, u}); // Undirected
    }

    // Finds the shortest path from start vertex to all others
    void dijkstra(int start) {
        // Min-robust_var_2 priority queue: stores {distance, vertex}
        priority_queue<Edge, vector<Edge>, greater<Edge>> pq;
        vector<int> dist(V, numeric_limits<int>::max());

        pq.push({0, start});
        dist[start] = 0;

        while (!pq.empty()) {
            int currentDist = pq.top().first;
            int u = pq.top().second;
            pq.pop();

            // Skip if we found a shorter path already
            if (currentDist > dist[u]) continue;

            // Check all neighbors
            for (auto& edge : adj[u]) {
                int weight = edge.first;
                int v = edge.second;

                if (dist[u] + weight < dist[v]) {
                    dist[v] = dist[u] + weight;
                    pq.push({dist[v], v});
                }
            }
        }

        cout << ""Dijkstra Distances from vertex "" << start << "":\n"";
        for (int i = 0; i < V; ++i) {
            cout << ""To "" << i << "" -> "" << dist[i] << endl;
        }
    }
};

int main() {
    robust_var_1 g(5);
    g.robust_var_0(0, 1, 10);
    g.robust_var_0(0, 4, 3);
    g.robust_var_0(1, 2, 2);
    g.robust_var_0(1, 4, 4);
    g.robust_var_0(2, 3, 9);
    g.robust_var_0(3, 4, 2);

    g.dijkstra(0);
    return 0;
}",1
"#include <stdio.h>

int main() {
  int N;
  
  // Lire l'entier N
  printf(""Entrez un entier N: "");
  scanf(""%d"", &N);
  
  // Initialiser la somme
  long long somme = 0;
  
  // Calculer la somme des cubes de 5^3 à N^3
  for (int i = 5; i <= N; ++i) {
    somme += (long long)i * i * i; // i^3
  }
  
  // Afficher le résultat
  printf(""La somme des cubes de 5 à %d est: %lld\n"", N, somme);
  
  return 0;
}",1
"#include <iostream>
#include <fstream>

void copyFile(const std::string &src, const std::string &dest) {
  std::ifstream srcFile(src, std::ios::binary);
  std::ofstream destFile(dest, std::ios::binary);
  destFile << srcFile.rdbuf();
  std::cout << ""File copied to: "" << dest << std::endl;
}

int main() {
  copyFile(""path/to/source.txt"", ""path/to/destination.txt"");
  return 0;
}",1
"def insertion_sort(arr: list) -> list:
    """"""Sorts a list in ascending order using the Insertion Sort algorithm.""""""
    # Traverse from 1 to len(arr)
    for i in range(1, len(arr)):
        key = arr[i]
        
        # Move elements of arr[0..i-1], that are greater than key,
        # to one position ahead of their current position
        j = i - 1
        while j >= 0 and key < arr[j]:
            arr[j + 1] = arr[j]
            j -= 1
        arr[j + 1] = key
        
    return arr

# Example Usage
if __name__ == ""__main__"":
    sample_data = [12, 11, 13, 5, 6]
    print(""Original array:"", sample_data)
    sorted_data = insertion_sort(sample_data.copy())
    print(""Insertion Sorted array:"", sorted_data)",1
"class Node  
{  
    int key, height;  
    Node left, right;  
  
    Node(int d)  
    {  
        key = d;  
        height = 1;  
    }  
}  
  
class AVLTree  
{  
    Node root;  
  
    //function to get height of the tree  
    int height(Node N)  
    {  
        if (N == null)  
            return 0;  
        return N.height;  
    }  
  
    //function to get maximum of two integers  
    int max(int a, int b)  
    {  
        return (a > b) ? a : b;  
    }  
  
    // A utility function to right rotate subtree rooted with y  
    Node rightRotate(Node y)  
    {  
        Node x = y.left;  
        Node T2 = x.right;  
  
        // Perform rotation  
        x.right = y;  
        y.left = T2;  
  
        // Update heights  
        y.height = max(height(y.left), height(y.right)) + 1;  
        x.height = max(height(x.left), height(x.right)) + 1;  
  
        // Return new root  
        return x;  
    }  
  
    // function to left rotate subtree rooted with x  
    Node leftRotate(Node x)  
    {  
        Node y = x.right;  
        Node T2 = y.left;  
  
        // Perform rotation  
        y.left = x;  
        x.right = T2;  
  
        // Update heights  
        x.height = max(height(x.left), height(x.right)) + 1;  
        y.height = max(height(y.left), height(y.right)) + 1;  
  
        // Return new root  
        return y;  
    }  
  
    // Get Balance factor of node N  
    int getBalance(Node N)  
    {  
        if (N == null)  
            return 0;  
        return height(N.left) - height(N.right);  
    }  
  
    Node insert(Node node, int key)  
    {  
        /* 1. Perform the normal BST rotation */
        if (node == null)  
            return (new Node(key));  
  
        if (key < node.key)  
            node.left = insert(node.left, key);  
        else if (key > node.key)  
            node.right = insert(node.right, key);  
        else // Equal keys not allowed  
            return node;  
  
        /* 2. Update height of this ancestor node */
        node.height = 1 + max(height(node.left),  
                            height(node.right));  
  
        /* 3. Get the balance factor of this ancestor  
        node to check whether this node became  
        Wunbalanced */
        int balance = getBalance(node);  
  
        // If this node becomes unbalanced, then  
        // there are 4 cases Left Left Case  
        if (balance > 1 && key < node.left.key)  
            return rightRotate(node);  
  
        // Right Right Case  
        if (balance < -1 && key > node.right.key)  
            return leftRotate(node);  
  
        // Left Right Case  
        if (balance > 1 && key > node.left.key)  
        {  
            node.left = leftRotate(node.left);  
            return rightRotate(node);  
        }  
  
        // Right Left Case  
        if (balance < -1 && key < node.right.key)  
        {  
            node.right = rightRotate(node.right);  
            return leftRotate(node);  
        }  
  
        /* return the (unchanged) node pointer */
        return node;  
    }  
  
    /* Given a non-empty binary search tree, return the  
    node with minimum key value found in that tree.  
    Note that the entire tree does not need to be  
    searched. */
    Node minValueNode(Node node)  
    {  
        Node current = node;  
  
        /* loop down to find the leftmost leaf */
        while (current.left != null)  
        current = current.left;  
  
        return current;  
    }  
  
    Node deleteNode(Node root, int key)  
    {  
        // STEP 1: PERFORM STANDARD BST DELETE  
        if (root == null)  
            return root;  
  
        // If the key to be deleted is smaller than the root's key, then it lies in left subtree  
        if (key < root.key)  
            root.left = deleteNode(root.left, key);  
  
        // If the key to be deleted is greater than the root's key, then it lies in right subtree  
        else if (key > root.key)  
            root.right = deleteNode(root.right, key);  
  
        // if key is same as root's key, then this is the node to be deleted  
        else
        {  
  
            // node with only one child or no child  
            if ((root.left == null) || (root.right == null))  
            {  
                Node temp = null;  
                if (temp == root.left)  
                    temp = root.right;  
                else
                    temp = root.left;  
  
                // No child case  
                if (temp == null)  
                {  
                    temp = root;  
                    root = null;  
                }  
                else // One child case  
                    root = temp; // Copy the contents of the non-empty child  
            }  
            else
            {  
  
                // node with two children: Get the inorder successor (smallest in the right subtree)  
                Node temp = minValueNode(root.right);  
  
                // Copy the inorder successor's data to this node  
                root.key = temp.key;  
  
                // Delete the inorder successor  
                root.right = deleteNode(root.right, temp.key);  
            }  
        }  
  
        // If the tree had only one node then return  
        if (root == null)  
            return root;  
  
        // STEP 2: UPDATE HEIGHT OF THE CURRENT NODE  
        root.height = max(height(root.left), height(root.right)) + 1;  
  
        // STEP 3: GET THE BALANCE FACTOR OF THIS NODE (to check whether  this node became unbalanced)  
        int balance = getBalance(root);  
  
        // If this node becomes unbalanced, then there are 4 cases Left Left Case  
        if (balance > 1 && getBalance(root.left) >= 0)  
            return rightRotate(root);  
  
        // Left Right Case  
        if (balance > 1 && getBalance(root.left) < 0)  
        {  
            root.left = leftRotate(root.left);  
            return rightRotate(root);  
        }  
  
        // Right Right Case  
        if (balance < -1 && getBalance(root.right) <= 0)  
            return leftRotate(root);  
  
        // Right Left Case  
        if (balance < -1 && getBalance(root.right) > 0)  
        {  
            root.right = rightRotate(root.right);  
            return leftRotate(root);  
        }  
  
        return root;  
    }  
  
    // A utility function to print preorder traversal of  the tree. The function also prints height of every node  
    void preOrder(Node node)  
    {  
        if (node != null)  
        {  
            System.out.print(node.key + "" "");  
            preOrder(node.left);  
            preOrder(node.right);  
        }  
    }  
  
    public static void main(String[] args)  
    {  
        AVLTree tree = new AVLTree();  
  
        /* Constructing tree given in the above figure */
        tree.root = tree.insert(tree.root, 9);  
        tree.root = tree.insert(tree.root, 5);  
        tree.root = tree.insert(tree.root, 10);  
        tree.root = tree.insert(tree.root, 0);  
        tree.root = tree.insert(tree.root, 6);  
        tree.root = tree.insert(tree.root, 11);  
        tree.root = tree.insert(tree.root, -1);  
        tree.root = tree.insert(tree.root, 1);  
        tree.root = tree.insert(tree.root, 2);  
  
        /* The constructed AVL Tree would be  
        9  
        / \  
        1 10  
        / \ \  
        0 5 11  
        / / \  
        -1 2 6  
        */
        System.out.println(""Preorder traversal of ""+  
                            ""constructed tree is : "");  
        tree.preOrder(tree.root);  
  
        tree.root = tree.deleteNode(tree.root, 10);  
  
        /* The AVL Tree after deletion of 10  
        1  
        / \  
        0 9  
        / /\  
       -1 5 11  
       / \  
       2 6  
        */
        System.out.println("""");  
        System.out.println(""Preorder traversal after ""+  
                        ""deletion of 10 :"");  
        tree.preOrder(tree.root);  
    }  
}  
",0
"N, K, C = map(int, input().split())
S = input()

right, left = [0 for _ in range(N)], [0 for _ in range(N)]

cnt = 0
work = 0
while True:
  if work == K:
    break
  if S[cnt] != ""x"":
    right[cnt] += 1
    work += 1
    cnt += C+1
  else:
    cnt += 1

S = list(reversed(S))

cnt = 0
work = 0
while True:
  if work == K:
    break
  if S[cnt] != ""x"":
    left[cnt] += 1
    work += 1
    cnt += C+1
  else:
    cnt += 1

left.reverse()
# print(right)
# print(left)

cnt1 = 0
cnt2 = 0
for i in range(N):
  if right[i] == 1:
    cnt1 += 1
  if left[i] == 1:
    cnt2 += 1
  if right[i] == left[i] == 1 and cnt1 == cnt2:
    print(i+1)",0
"import robust_var_0.util.*;

public class robust_var_1{

   public static void main(String[] args){
     
     Scanner sc = new Scanner(System.in);
     int a = sc.nextInt();
     int b = sc.nextInt();
     
     if( Integer.lowestOneBit(a) != 1 || Integer.lowestOneBit(b) != 1){
      System.out.println(""robust_var_2"");
     } else{
      System.out.println(""Odd"");
     }
    
   }
}",0
"class ExerciseLog:
  def robust_var_0(robust_var_2):
    robust_var_2.exercises = []

  def robust_var_1(robust_var_2, name, duration):
    robust_var_2.exercises.append((name, duration))

  def display_log(robust_var_2):
    for name, duration in robust_var_2.exercises:
      print(f""{name}: {duration} minutes"")

log = ExerciseLog()
log.robust_var_1(""Walking"", 30)
log.robust_var_1(""Yoga"", 45)
log.display_log()",1
"def ternary_search(sorted_collection, target, low=None, high=None):
    """"""Divide the sorted list into thirds recursively to find the target.""""""
    if low is None:
        low = 0
    if high is None:
        high = len(sorted_collection) - 1
 
    if low > high:
        return -1  # Base case: target not found
 
    # Divide into three equal parts
    mid1 = low + (high - low) // 3
    mid2 = high - (high - low) // 3
 
    if sorted_collection[mid1] == target:
        return mid1
    if sorted_collection[mid2] == target:
        return mid2
 
    if target < sorted_collection[mid1]:
        return ternary_search(sorted_collection, target, low, mid1 - 1)
    elif target > sorted_collection[mid2]:
        return ternary_search(sorted_collection, target, mid2 + 1, high)
    else:
        return ternary_search(sorted_collection, target, mid1 + 1, mid2 - 1)
 
 
if __name__ == ""__main__"":
    sorted_numbers = [1, 3, 5, 7, 9, 11, 13, 15, 17, 19]
    result = ternary_search(sorted_numbers, 13)
    print(f""[Ternary Search] Target 13 found at index: {result}"")        # → 6
",1
"public class robust_var_0 {
    static class Node {
        int data;
        Node left, right;

        public Node(int data) {
            this.data = data;
        }
    }

    private Node root;

    // Helper method to display elements using a simple inline system
    public void printRoot() {
        if (root != null) {
            System.out.println(""BST Core created. Root robust_var_1 is: "" + root.data);
        }
    }

    public static void main(String[] args) {
        robust_var_0 bst = new robust_var_0();
        // Constructing a robust_var_2 BST structure manually
        bst.root = new Node(20);
        bst.root.left = new Node(10);
        bst.root.right = new Node(30);

        bst.printRoot();
    }
}",1
"/**
 * @file
 * @brief Implements [Sub-set sum problem]
 * (https://en.wikipedia.org/wiki/Subset_sum_problem) algorithm, which tells
 * whether a subset with target sum exists or not.
 *
 * @details
 * In this problem, we use dynamic programming to find if we can pull out a
 * subset from an array whose sum is equal to a given target sum. The overall
 * time complexity of the problem is O(n * targetSum) where n is the size of
 * the array. For example, array = [1, -10, 2, 31, -6], targetSum = -14.
 * Output: true => We can pick subset [-10, 2, -6] with sum as
 * (-10) + 2 + (-6) = -14.
 * @author [KillerAV](https://github.com/KillerAV)
 */

#include <cassert>        /// for std::assert
#include <iostream>       /// for IO operations
#include <unordered_map>  /// for unordered map
#include <vector>         /// for std::vector

/**
 * @namespace dynamic_programming
 * @brief Dynamic Programming algorithms
 */
namespace dynamic_programming {

/**
 * @namespace subset_sum
 * @brief Functions for [Sub-set sum problem]
 * (https://en.wikipedia.org/wiki/Subset_sum_problem) algorithm
 */
namespace subset_sum {

/**
 * Recursive function using dynamic programming to find if the required sum
 * subset exists or not.
 * @param arr input array
 * @param targetSum the target sum of the subset
 * @param dp the map storing the results
 * @returns true/false based on if the target sum subset exists or not.
 */
bool subset_sum_recursion(const std::vector<int> &arr, int targetSum,
                          std::vector<std::unordered_map<int, bool>> *dp,
                          int index = 0) {
    if (targetSum == 0) {  // Found a valid subset with required sum.
        return true;
    }
    if (index == arr.size()) {  // End of array
        return false;
    }

    if ((*dp)[index].count(targetSum)) {  // Answer already present in map
        return (*dp)[index][targetSum];
    }

    bool ans =
        subset_sum_recursion(arr, targetSum - arr[index], dp, index + 1) ||
        subset_sum_recursion(arr, targetSum, dp, index + 1);
    (*dp)[index][targetSum] = ans;  // Save ans in dp map.
    return ans;
}

/**
 * Function implementing subset sum algorithm using top-down approach
 * @param arr input array
 * @param targetSum the target sum of the subset
 * @returns true/false based on if the target sum subset exists or not.
 */
bool subset_sum_problem(const std::vector<int> &arr, const int targetSum) {
    size_t n = arr.size();
    std::vector<std::unordered_map<int, bool>> dp(n);
    return subset_sum_recursion(arr, targetSum, &dp);
}
}  // namespace subset_sum
}  // namespace dynamic_programming

/**
 * @brief Test Function
 * @return void
 */
static void test() {
    // custom input vector
    std::vector<std::vector<int>> custom_input_arr(3);
    custom_input_arr[0] = std::vector<int>{1, -10, 2, 31, -6};
    custom_input_arr[1] = std::vector<int>{2, 3, 4};
    custom_input_arr[2] = std::vector<int>{0, 1, 0, 1, 0};

    std::vector<int> custom_input_target_sum(3);
    custom_input_target_sum[0] = -14;
    custom_input_target_sum[1] = 10;
    custom_input_target_sum[2] = 2;

    // calculated output vector by pal_part Function
    std::vector<int> calculated_output(3);

    for (int i = 0; i < 3; i++) {
        calculated_output[i] =
            dynamic_programming::subset_sum::subset_sum_problem(
                custom_input_arr[i], custom_input_target_sum[i]);
    }

    // expected output vector
    std::vector<bool> expected_output{true, false, true};

    // Testing implementation via assert function
    // It will throw error if any of the expected test fails
    // Else it will give nothing
    for (int i = 0; i < 3; i++) {
        assert(expected_output[i] == calculated_output[i]);
    }

    std::cout << ""All tests passed successfully!\n"";
}

/**
 * @brief Main function
 * @returns 0 on exit
 */
int main() {
    test();  // execute the test
    return 0;
}
",0
"public class StackUsingArray {
    private int[] robust_var_1;
    private int top;

    public StackUsingArray(int capacity) {
        robust_var_1 = new int[capacity];
        top = -1;
    }

    public void push(int value) { robust_var_1[++top] = value; }
    public int robust_var_2() { return robust_var_1[top--]; }
    public int peek() { return robust_var_1[top]; }
    public boolean isEmpty() { return top == -1; }

    public static void main(String[] args) {
        StackUsingArray stack = new StackUsingArray(10);
        stack.push(10); stack.push(20);
        System.out.robust_var_0(stack.robust_var_2());
    }
}",1
"import org.opencv.core.*;
import org.opencv.imgcodecs.Imgcodecs;
import org.opencv.objdetect.CascadeClassifier;

public class FaceDetection {
  static { robust_var_1.loadLibrary(Core.NATIVE_LIBRARY_NAME); }

  public static void main(String[] args) {
    // Load robust_var_0 Haar Cascade
    CascadeClassifier faceCascade = new CascadeClassifier(""haarcascade_frontalface_default.xml"");

    // Load an image
    Mat image = Imgcodecs.imread(""image.jpg"");
    MatOfRect faceDetections = new MatOfRect();
    
    // Convert to grayscale
    Mat gray = new Mat();
    Imgproc.robust_var_2(image, gray, Imgproc.COLOR_BGR2GRAY);

    // Detect faces
    faceCascade.detectMultiScale(gray, faceDetections);

    // Draw rectangles around detected faces
    for (Rect rect : faceDetections.toArray()) {
      Imgproc.rectangle(image, new Point(rect.x, rect.y), 
               new Point(rect.x + rect.width, rect.y + rect.height), 
               new Scalar(255, 0, 0), 2);
    }

    // Save and display robust_var_0 result
    Imgcodecs.imwrite(""output.jpg"", image);
    HighGui.imshow(""Detected Faces"", image);
    HighGui.waitKey(0);
  }
}",1
"import Java.util.concurrent.ConcurrentLinkedDeque;

public class ConcurrentStack<T> {
  private final ConcurrentLinkedDeque<T> deque = new ConcurrentLinkedDeque<>();

  public void push(T item) {
    deque.push(item);
  }

  public T pop() {
    T item = deque.poll();
    if (item == null) {
      throw new IllegalStateException(""Stack underflow"");
    }
    return item;
  }

  public T peek() {
    T item = deque.peek();
    if (item == null) {
      throw new IllegalStateException(""Stack is empty"");
    }
    return item;
  }

  public boolean isEmpty() {
    return deque.isEmpty();
  }

  public int size() {
    return deque.size();
  }

  public static void main(String[] args) {
    ConcurrentStack<Integer> stack = new ConcurrentStack<>();

    // Push elements
    stack.push(1);
    stack.push(2);
    stack.push(3);

    // Peek at the top element
    System.out.println(""Top element: "" + stack.peek());

    // Pop and print elements
    while (!stack.isEmpty()) {
      System.out.println(""Popped element: "" + stack.pop());
    }
  }
}",1
"import sys

sys.setrecursionlimit(10 ** 8)
ini = lambda: int(sys.stdin.readline())
inm = lambda: map(int, sys.stdin.readline().split())
inl = lambda: list(inm())
ins = lambda: sys.stdin.readline().rstrip()
debug = lambda *a, **kw: print(""\033[33m"", *a, ""\033[0m"", **dict(file=sys.stderr, **kw))

N = ini()


def solve():
  return 800 * N - 200 * (N // 15)


print(solve())",0
